,Title,Published_date,Views,Favorite,Comments,Month
3729,Digital Marketing Tutorial For Beginners | Digital Marketing Online Training | Edureka,22-01-2020,51094,0,24,Jan
3730,Angular in 2020 | Why learn Angular in 2020 | Angular 8 Tutorial | Angular Online Training | Edureka,21-01-2020,14950,0,8,Jan
3731,On-Page SEO | On-Page SEO Tutorial | Digital Marketing Tutorial For Beginners | Edureka,21-01-2020,8532,0,4,Jan
3732,What is AWS IoT(Internet of Things) | Connecting Devices to AWS IoT | AWS Training | Edureka,20-01-2020,30638,0,9,Jan
3733,What is Gantt Chart? | Gantt Charts in Project Management | PMP Certification | Edureka,20-01-2020,33855,0,4,Jan
3734,Python Tutorial for Beginners [Step By Step] | Learn Python in 2020 | Python Training | Edureka,19-01-2020,180426,0,41,Jan
3735,Top 10 IT Companies to Work in 2020 | Which are the best IT Companies to Work in 2020 | Edureka,17-01-2020,25628,0,7,Jan
3736,KPI Donut Charts in Tableau | Tableau Donut Pie Charts Tutorial | Tableau Tutorial |  Edureka,17-01-2020,4608,0,2,Jan
3737,Deploy Java Web Application in AWS Elastic Beanstalk | AWS Tutorial for Beginners | Edureka,16-01-2020,60374,0,8,Jan
3738,Bias-Variance In Machine Learning | Bias Variance Trade Off | Machine Learning Training | Edureka,16-01-2020,25019,0,5,Jan
3739,What is Off-Page SEO | Off-Page SEO Techniques | SEO Tutorial | Digital Marketing Training | Edureka,15-01-2020,41272,0,15,Jan
3740,What is Cognitive AI? Cognitive Computing vs Artificial Intelligence | AI Tutorial | Edureka,15-01-2020,29659,0,14,Jan
3741,What is Java? | Why Learn Java in 2020? | Java Tutorial for Beginners | Java Programming | Edureka,14-01-2020,9728,0,8,Jan
3742,SQL Server Tutorial For Beginners | Microsoft SQL Server Tutorial | SQL Server Training | Edureka,14-01-2020,646330,0,97,Jan
3743,Top 5 Automation Testing Trends in 2020 | Automation Testing Training | Selenium Training | Edureka,13-01-2020,36499,0,7,Jan
3744,Java in 2020 | Why You Should Learn Java in 2020? | Java Training | Edureka,13-01-2020,103485,0,41,Jan
3745,Spring Full Course - Learn Spring Framework in 4 Hours | Spring Framework Tutorial | Edureka,12-01-2020,494406,0,75,Jan
3746,Mathematics for Machine Learning [Full Course] | Essential Math for Machine Learning | Edureka,10-01-2020,218923,0,66,Jan
3747,The Future of AI | How will Artificial Intelligence Change the World in 2020? | Edureka,10-01-2020,47826,0,13,Jan
3748,AWS in 2020 | Learn AWS | AWS Tutorial for Beginners | AWS Training | Edureka,09-01-2020,13750,0,5,Jan
3749,Top 50 Maven Interview Questions and Answers 2020 | Maven Build Tool | DevOps Training | Edureka,09-01-2020,25979,0,9,Jan
3750,Top 10 Dying Programming Languages in 2020 | Worst Programming Languages | Edureka,08-01-2020,81019,0,28,Jan
3751,EM Algorithm In Machine Learning | Expectation-Maximization | Machine Learning Tutorial | Edureka,08-01-2020,42326,0,5,Jan
3752,RPA Blue Prism Interview Questions and Answers 2020 | Robotic Process Automation Training | Edureka,07-01-2020,20236,0,7,Jan
3753,Off-Page vs On-Page SEO Techniques | SEO Tutorial for Beginners | Digital Marketing Course | Edureka,07-01-2020,32148,0,11,Jan
3754,Top 10 Artificial Intelligence Technologies in 2020 | Artificial Intelligence Trends | Edureka,06-01-2020,105310,0,21,Jan
3755,Cross-Validation In Machine Learning | ML Fundamentals | Machine Learning Tutorial | Edureka,06-01-2020,21500,0,3,Jan
3756,Salesforce Full Course - Learn Salesforce in 9 Hours | Salesforce Training Videos | Edureka,05-01-2020,1515645,0,173,Jan
3757,Digital Marketing Plan | Digital Marketing Best Practices | Digital Marketing Training | Edureka,04-01-2020,36573,0,16,Jan
3758,A* Algorithm in AI | A Star Search Algorithm | Artificial Intelligence Tutorial | Edureka,03-01-2020,54839,0,7,Jan
3759,Top 10 Reasons to Learn Digital Marketing in 2021 | Digital Marketing Training | Edureka,03-01-2020,16540,0,7,Jan
3760,Hadoop Developer Skills | Hadoop Developer Job Description | Hadoop Certification Training | Edureka,02-01-2020,6587,0,2,Jan
3761,Data Structures and Algorithms in Python | Python Programming Tutorial | Python Training | Edureka,02-01-2020,186089,0,25,Jan
3762,Advanced Excel Tutorial | Excel Training | Edureka,01-01-2020,770473,0,139,Jan
3763,Find-S Algorithm in Machine Learning | Machine Learning Algorithms | Edureka,01-01-2020,19623,0,6,Jan
3764,Edureka Rewind 2019 | #YoutubeRewind | Edureka,31-12-2019,3771,0,18,Dec
3765,Hill Climbing Algorithm | Hill Climbing in Artificial Intelligence | Data Science Tutorial | Edureka,31-12-2019,51836,0,6,Dec
3766,Jenkins vs Jenkins X | Differences Between Jenkins and Jenkins X | Jenkins Turorial Edureka,30-12-2019,11106,0,1,Dec
3767,What is Blue Prism? | Introduction to Blue Prism | RPA Blue Prism Tutorial For Beginners | Edureka,30-12-2019,75415,0,30,Dec
3768,Microservices Full Course - Learn Microservices in 4 Hours | Microservices Tutorial | Edureka,29-12-2019,635787,0,594,Dec
3769,Knowledge Representation in AI | Semantic Networks | Artificial Intelligence Tutorial | Edureka,27-12-2019,58474,0,15,Dec
3770,Jenkins Master and Slave Configuration | Jenkins Distributed Architecture Tutorial | Edureka,27-12-2019,50531,0,16,Dec
3771,SEO Tutorial For Beginners | Learn SEO Step by Step | Digital Marketing Training | Edureka,26-12-2019,181595,0,54,Dec
3772,Sprint Plans | Sprint Planning Meeting | Sprint Planning in Agile | Scrum Certification | Edureka,26-12-2019,16880,0,3,Dec
3773,How to get SAFe Certified | SAFe Certification Training | Edureka,25-12-2019,13063,0,1,Dec
3774,Top 50 PRINCE2® Interview Questions and Answers| PRINCE2® Foundation & Practitioner | Edureka,25-12-2019,7086,0,3,Dec
3775,Big Data Characteristics | 5V's in Big Data | Introduction to Big Data | Hadoop Training | Edureka,24-12-2019,21140,0,13,Dec
3776,Overfitting in Machine Learning  | Python Tutorial |  Machine Learning Tutorial | Edureka,24-12-2019,24229,0,6,Dec
3777,What is Jenkins X | Easy CI/CD for Kubernetes | DevOps Certification Training | Edureka,23-12-2019,18496,0,1,Dec
3778,Top 50 Digital Marketing Interview Questions and Answers | Digital Marketing Training | Edureka,23-12-2019,98668,0,40,Dec
3779,Talend Full Course - Learn Talend in 6 Hours | Talend Tutorial For Beginners | Edureka,22-12-2019,225651,0,181,Dec
3780,Top 10 Skills To Upgrade Your Career in 2020 | Career Guidance and Counselling for 2020 | Edureka,20-12-2019,90003,0,26,Dec
3781,Jenkins Git Integration | Know How to Integrate GitHub with Jenkins | Jenkins Git Tutorial | Edureka,20-12-2019,71034,0,18,Dec
3782,DevOps Periodic Table | Periodic Table of DevOps Tools | DevOps Tutorial | Edureka,19-12-2019,10745,0,2,Dec
3783,Top JSP Interview Questions and Answers in 2020 | Java Server Pages | Java Training | Edureka,19-12-2019,14986,0,4,Dec
3784,Fuzzy Logic in Artificial Intelligence | Introduction to Fuzzy Logic & Membership Function | Edureka,18-12-2019,57076,0,13,Dec
3785,Top 50 TypeScript Interview Questions and Answers | Full Stack Web Development Training | Edureka,18-12-2019,19848,0,4,Dec
3786,Android Full Course - Learn Android in 9 Hours | Android Development Tutorial for Beginners| Edureka,17-12-2019,1328452,0,197,Dec
3787,Advanced JavaScript Tutorial | JavaScript Training | JavaScript Programming Tutorial | Edureka,17-12-2019,99388,0,15,Dec
3788,How to Create a Digital Marketing Strategy? | Digital Marketing Tutorial for Beginners | Edureka,16-12-2019,57295,0,22,Dec
3789,PRINCE2® Exam | PRINCE2® Explained | PRINCE2® Foundation Training Videos | Edureka,16-12-2019,3967,0,1,Dec
3790,Excel Interview Questions and Answers | Excel Questions Asked in Job Interviews | Edureka,15-12-2019,296593,0,64,Dec
3791,TypeScript vs JavaScript | Which One You Should Learn in 2020 | Full Stack Training | Edureka,13-12-2019,14887,0,11,Dec
3792,Top 50 ITIL Interview Questions and Answers | ITIL® Foundation Training | Edureka,13-12-2019,173788,0,75,Dec
3793,Top 10 Books to Learn Java in 2022 | Best Java Books For Beginner and Advanced Programmers | Edureka,12-12-2019,95194,0,30,Dec
3794,Closures in Javascript | Scope Chain and Closures Within a Loop in JavaScript | Edureka,12-12-2019,5744,0,3,Dec
3795,Tableau Online Tutorial for Beginners | Introduction to Tableau Online | Tableau Training | Edureka,11-12-2019,20805,0,6,Dec
3796,Classification in Machine Learning  | Machine Learning Tutorial | Python Training | Edureka,11-12-2019,98779,0,17,Dec
3797,Hadoop in 2020 | What Does the Future Hold for Hadoop? | Hadoop Training | Edureka,10-12-2019,10564,0,2,Dec
3798,What is Cross Site Scripting?| Cross Site Scripting Attack | Cross Site Scripting Tutorial | Edureka,10-12-2019,188647,0,83,Dec
3799,Top 10 Highest Paying Jobs In 2020 | Highest Paying IT Jobs 2020 | Edureka,09-12-2019,224805,0,89,Dec
3800,"Blue Prism Installation Process | Download, Install and Configure Free Trial Blue Prism | Edureka",09-12-2019,24533,0,10,Dec
3801,Support Vector Machine In Python | Machine Learning in Python Tutorial | Python Training | Edureka,06-12-2019,78792,0,14,Dec
3802,Unsupervised Learning | Clustering and Association Algorithms in Machine Learning | @edureka!,06-12-2019,81312,0,18,Dec
3803,C++ Tutorial for Beginners | Learn C++ Programming Language | Introduction to C++ | Edureka,05-12-2019,402823,0,80,Dec
3804,Jenkins vs Bamboo | Differences Between Jenkins and Bamboo | Continuous Integration Tools | Edureka,04-12-2019,25736,0,10,Dec
3805,Excel Pivot Tables Tutorial | MS Excel Pivot Tables and Pivot Charts | Excel Training | Edureka,04-12-2019,20929,0,9,Dec
3806,What's New In Python 3.8? | Python 3.8 New Features |  Python Tutorial | Edureka,03-12-2019,21280,0,12,Dec
3807,TypeScript Tutorial for Beginners | What is TypeScript | Introduction to TypeScript Basics | Edureka,03-12-2019,24590,0,13,Dec
3808,Top 50 Oracle Interview Questions and Answers | Questions for Freshers and Experienced | Edureka,02-12-2019,123236,0,17,Dec
3809,ITIL® Tutorial for Beginners | ITIL® Foundation Training | ITIL® Certification Explained | Edureka,02-12-2019,35725,0,4,Dec
3810,Python Full Course - Learn Python in 12 Hours | Python Tutorial For Beginners | Edureka,01-12-2019,4914348,0,1165,Dec
3811,Hadoop Developer Roles and Responsibilities | Hadoop Developer Job Description | Edureka,29-11-2019,6602,0,4,Nov
3812,Fired or Promoted | Edureka Post Graduate Programs | @edureka! Ep 4,29-11-2019,9629,0,1,Nov
3813,Android Services Tutorial |  Background Tasks and Services | Android Development Training | Edureka,29-11-2019,89460,0,35,Nov
3814,"Digital Marketing Career | Jobs, Salary and Future of Digital Marketing | Edureka",28-11-2019,41875,0,9,Nov
3815,World Class | Edureka Post Graduate Programs | @edureka! Ep 3,28-11-2019,16370,0,3,Nov
3816,VLOOKUP in Excel | How to use a VLOOKUP Function in MS Excel | Excel Training | Edureka,28-11-2019,26144,0,18,Nov
3817,Best Laptop for Machine Learning and Deep Learning | Machine Learning Training | Edureka,27-11-2019,93082,0,34,Nov
3818,Practical Vs Theory | Edureka Post Graduate Programs | @edureka! Ep 2,27-11-2019,24078,0,5,Nov
3819,DevOps Real Time Scenarios | DevOps Real Time Challenges and Best Practices | Why DevOps ? | Edureka,26-11-2019,23243,0,6,Nov
3820,RIP Queries & Doubts | Edureka Post Graduate Programs | @edureka! Ep 1,26-11-2019,44481,0,3,Nov
3821,Machine Learning in 10 Minutes | What is Machine Learning | Machine Learning for Beginners | Edureka,25-11-2019,15382,0,25,Nov
3822,Excel Formulas and Functions | 16 Most Important Formulas in Excel | Excel Training | Edureka,25-11-2019,100551,0,14,Nov
3823,Node JS Full Course - Learn Node.js in 7 Hours | Node.js Tutorial for Beginners | Edureka,24-11-2019,480325,0,74,Nov
3824,Top 10 Programming Languages In 2020 | Best Programming Languages To Learn In 2020 | Edureka,22-11-2019,1235647,0,501,Nov
3825,JUnit Tutorial | Java Unit Testing | Software Testing Tutorial | Edureka,22-11-2019,156519,0,17,Nov
3826,C# Tutorial for Beginners | Learn C# Programming | Visual Studio | Edureka,21-11-2019,145768,0,52,Nov
3827,What is Infrastructure as Code(IaC)? | Infrastructure as Code Explained | DevOps Tutorial |  Edureka,21-11-2019,20436,0,5,Nov
3828,SQL Server Interview Questions and Answers | SQL Server Interview Preparation | Edureka,20-11-2019,81058,0,15,Nov
3829,What is TypeScript? | TypeScript Tutorial For Beginners | Advantages of using TypeScript | Edureka,20-11-2019,8984,0,7,Nov
3830,Microsoft Excel Tutorial | Excel Basics for Beginners | Excel Training | Edureka,19-11-2019,109264,0,24,Nov
3831,Who is a Hadoop Developer? | How to become Big Data Hadoop Developer? | Hadoop Training | Edureka,19-11-2019,11181,0,4,Nov
3832,"DevOps in Various Domains | DevOps - Government, Banking, Insurance, Entertainment, Retail | Edureka",18-11-2019,5780,0,3,Nov
3833,What Is Digital Marketing? | Digital Marketing Tutorial For Beginners | Edureka,18-11-2019,417746,0,112,Nov
3834,Docker Full Course - Learn Docker in 5 Hours | Docker Tutorial For Beginners | Edureka,17-11-2019,295338,0,81,Nov
3835,Top 10 Technologies To Learn In 2020 | Trending Technologies In 2020 | Top IT Technologies | Edureka,15-11-2019,1719555,0,375,Nov
3836,Jenkins Interview Questions | Top 50 Jenkins Interview Questions and Answers | Edureka,15-11-2019,93579,0,18,Nov
3837,Top 10 Books for Machine Learning in 2021 | Best ML Books for Beginners And Advanced | Edureka,14-11-2019,47476,0,32,Nov
3838,PG Program in Marketing with Specialization in Digital Marketing with IMT Ghaziabad | Edureka,14-11-2019,4751,0,1,Nov
3839,Big Data Testing | Tools Used In Big Data Testing | Hadoop Certification Training | Edureka,14-11-2019,15038,0,5,Nov
3840,Web Development Projects | Web Development Project Ideas For Beginners | Edureka,13-11-2019,95634,0,23,Nov
3841,Introduction to Linux Mint | Learn Linux Mint 19.2 For Beginners | Linux Certification | Edureka,13-11-2019,4996,0,11,Nov
3842,RPA Developer Salary | Average Salary of a RPA Developer in India & US | Edureka,12-11-2019,76954,0,24,Nov
3843,ITIL v3 vs ITIL 4 | Difference between ITIL v3 and ITIL 4 | ITIL® Foundation Training | Edureka,12-11-2019,29357,0,27,Nov
3844,Top 50 Networking Interview Questions and Answers | Networking Interview Preparation | Edureka,11-11-2019,523603,0,73,Nov
3845,Android SDK Tutorial | How to Setup Android SDK? | Android Development Training | Edureka,11-11-2019,111006,0,17,Nov
3846,Azure Full Course - Learn Microsoft Azure in 8 Hours | Azure Tutorial For Beginners | Edureka,10-11-2019,1935861,0,183,Nov
3847,ITIL Processes Explained | ITIL v3 Framework |  ITIL® Foundation Training | Edureka,09-11-2019,59511,0,12,Nov
3848,Visual Studio Tutorial l Learn VS Code for Beginners | Visual Studio Code Basics | Edureka,08-11-2019,114713,0,12,Nov
3849,"Data Structures In Python | List, Dictionary, Tuple, Set In Python | Python Training | Edureka",08-11-2019,93011,0,27,Nov
3850,Top 10 Certifications For 2020 | High Paying IT Certifications | Best IT Certifications | Edureka,07-11-2019,495626,0,177,Nov
3851,Product Owner Roles and Responsibilities | Who is a Product Owner? | Edureka,07-11-2019,86372,0,22,Nov
3852,RPA Developer Resume | Sample Resume of a RPA Developer | Edureka,06-11-2019,11252,0,6,Nov
3853,Robot Framework Tutorial | Robot Framework With Python | Python Robot Framework | Edureka,06-11-2019,147092,0,14,Nov
3854,Android vs iOS |  Comparison Between Android and iOS | Mobile App Development Training | Edureka,05-11-2019,29676,0,24,Nov
3855,Top Microservices Tools | Tools For Microservices Developers | Edureka,04-11-2019,12967,0,13,Nov
3856,Node.js Docker Tutorial For Beginners | Dockerizing Node.js Application | DevOps Training | Edureka,04-11-2019,36937,0,33,Nov
3857,IoT Full Course - Learn IoT In 4 Hours | Internet Of Things | IoT Tutorial For Beginners | Edureka,03-11-2019,1211689,0,141,Nov
3858,Commencement Address | PG Certification Data Science - Live from IIT Guwahati,02-11-2019,6931,0,3,Nov
3859,Hash Table And HashMap In Python | Implementing Hash Tables Using Dictionary In Python | Edureka,01-11-2019,52885,0,18,Nov
3860,What is Brute Force Attack? | Password Cracking Using Brute Force Attacks | Edureka,01-11-2019,209280,0,66,Nov
3861,"JavaScript Projects | Pick Your Color, To Do List, Shopping Cart In JavaScript | Edureka",31-10-2019,12926,0,9,Oct
3862,How To Install Android Studio | Android Studio Installation - Step By Step Guide | Edureka,31-10-2019,248957,0,48,Oct
3863,Web Developer Resume | Sample Resume of a Web Developer | Edureka,30-10-2019,44646,0,18,Oct
3864,Triggers In SQL | Triggers In Database | SQL Triggers Tutorial For Beginners | Edureka,30-10-2019,292961,0,44,Oct
3865,Visual Studio Code For Python Development | How To Setup Python In Visual Studio Code | Edureka,29-10-2019,39019,0,7,Oct
3866,Top 10 Books To Learn Python in 2021 | Best Books For Python | Good Books to Learn Python | Edureka,28-10-2019,137064,0,55,Oct
